,table_name,field_name,field_value,language,translation,trans_id,lang,record_id,record_sub_id
23,stops,stop_name,秋田病院前,en,Akita Hospital,,,,
24,stops,stop_name,商人留,ja-Hrkt,あきひとどめ,,,,
25,stops,stop_name,商人留,en,Akihitodome,,,,
26,stops,stop_name,アクロス能代,ja-Hrkt,あくろすのしろ,,,,
27,stops,stop_name,アクロス能代,en,Across Shopping Center Noshiro,,,,
28,stops,stop_name,アクロス南前,ja-Hrkt,あくろすみなみまえ,,,,
29,stops,stop_name,アクロス南前,en,Across Shopping Center-Minami,,,,
30,stops,stop_name,あけぼの町,ja-Hrkt,あけぼのちょう,,,,
31,stops,stop_name,あけぼの町,en,Akebonocho,,,,
32,stops,stop_name,浅内,ja-Hrkt,あさない,,,,
33,stops,stop_name,浅内,en,Asanai,,,,
34,stops,stop_name,浅内局前,ja-Hrkt,あさないきょくまえ,,,,
35,stops,stop_name,浅内局前,en,Asanai Post Office,,,,
36,stops,stop_name,旭町コモッセ前,ja-Hrkt,あさひちょうこもっせまえ,,,,
37,stops,stop_name,旭町コモッセ前,en,Asahicho-Komosse,,,,
38,stops,stop_name,旭町通り,ja-Hrkt,あさひちょうどおり,,,,
39,stops,stop_name,旭町通り,en,Asahicho-dori,,,,
40,stops,stop_name,浅間町,ja-Hrkt,あさまちょう,,,,
41,stops,stop_name,浅間町,en,Asamacho,,,,
42,stops,stop_name,浅間町入口,ja-Hrkt,あさまちょういりぐち,,,,
43,stops,stop_name,浅間町入口,en,Asamacho-iriguchi,,,,
44,stops,stop_name,あじさい公園入口,ja-Hrkt,あじさいこうえんいりぐち,,,,
45,stops,stop_name,あじさい公園入口,en,Ajisai Park,,,,
46,stops,stop_name,芦内入口,ja-Hrkt,あしないいりぐち,,,,
47,stops,stop_name,芦内入口,en,Ashinai-iriguchi,,,,
48,stops,stop_name,芦名沢入口,ja-Hrkt,あしなざわいりぐち,,,,
49,stops,stop_name,芦名沢入口,en,Ashinazawa-iriguchi,,,,
50,stops,stop_name,アスピーテライン入口,ja-Hrkt,あすぴーてらいんいりぐち,,,,
51,stops,stop_name,アスピーテライン入口,en,Aspite Line-iriguchi,,,,
52,stops,stop_name,アセ石,ja-Hrkt,あせいし,,,,
53,stops,stop_name,アセ石,en,Aseishi,,,,
54,stops,stop_name,愛宕町,ja-Hrkt,あたごまち,,,,
55,stops,stop_name,愛宕町,en,Atago-machi,,,,
56,stops,stop_name,阿仁合駅前,ja-Hrkt,あにあいえきまえ,,,,
57,stops,stop_name,阿仁合駅前,en,Aniai Station,,,,
58,stops,stop_name,阿仁合郵便局前,ja-Hrkt,あにあいゆうびんきょくまえ,,,,
59,stops,stop_name,阿仁合郵便局前,en,Aniai Post Office,,,,
60,stops,stop_name,阿仁スキー場入口,ja-Hrkt,あにすきーじょういりぐち,,,,
61,stops,stop_name,阿仁スキー場入口,en,Ani Ski Resort,,,,
62,stops,stop_name,阿仁庁舎前,ja-Hrkt,あにちょうしゃまえ,,,,
63,stops,stop_name,阿仁庁舎前,en,Ani Office,,,,
64,stops,stop_name,あゆっこ前,ja-Hrkt,あゆっこまえ,,,,
65,stops,stop_name,あゆっこ前,en,Ayukko-mae,,,,
66,stops,stop_name,荒川,ja-Hrkt,あらかわ,,,,
67,stops,stop_name,荒川,en,Arakawa,,,,
68,stops,stop_name,荒瀬,ja-Hrkt,あらせ,,,,
69,stops,stop_name,荒瀬,en,Arase,,,,
70,stops,stop_name,荒瀬上町,ja-Hrkt,あらせかみまち,,,,
71,stops,stop_name,荒瀬上町,en,Arase-Kamimachi,,,,
72,stops,stop_name,新屋布,ja-Hrkt,あらやしき,,,,
73,stops,stop_name,新屋布,en,Arayashiki,,,,
74,stops,stop_name,新屋布止,ja-Hrkt,あらやしきとめ,,,,
75,stops,stop_name,新屋布止,en,Araya-Shikitome,,,,
76,stops,stop_name,有浦五丁目,ja-Hrkt,ありうらごちょうめ,,,,
77,stops,stop_name,有浦五丁目,en,Ariura-Gochome,,,,
78,stops,stop_name,有浦三丁目,ja-Hrkt,ありうらさんちょうめ,,,,
79,stops,stop_name,有浦三丁目,en,Ariura-Sanchome,,,,
80,stops,stop_name,有浦二丁目,ja-Hrkt,ありうらにちょうめ,,,,
81,stops,stop_name,有浦二丁目,en,Ariura-Nichome,,,,
82,stops,stop_name,あんとらあ,ja-Hrkt,あんとらあ,,,,
83,stops,stop_name,あんとらあ,en,Antler,,,,
84,stops,stop_name,イオン大館店,ja-Hrkt,いおんおおだててん,,,,
85,stops,stop_name,イオン大館店,en,Aeon-at-Odate,,,,
86,stops,stop_name,イオンタウン鷹巣,ja-Hrkt,いおんたうんたかのす,,,,
87,stops,stop_name,イオンタウン鷹巣,en,Aeon-Town-at-Takanosu,,,,
88,stops,stop_name,イオンタウン能代,ja-Hrkt,いおんたうんのしろ,,,,
89,stops,stop_name,イオンタウン能代,en,Aeon-Town-at-Noshiro,,,,
90,stops,stop_name,碇発電所前,ja-Hrkt,いかりはつでんしょまえ,,,,
91,stops,stop_name,碇発電所前,en,Ikari Power Plant,,,,
92,stops,stop_name,池内,ja-Hrkt,いけない,,,,
93,stops,stop_name,池内,en,Ikenai,,,,
94,stops,stop_name,石神,ja-Hrkt,いしがみ,,,,
95,stops,stop_name,石神,en,Ishigami,,,,
96,stops,stop_name,石神橋,ja-Hrkt,いしがみばし,,,,
97,stops,stop_name,石神橋,en,Ishigamibashi,,,,
98,stops,stop_name,石鳥谷,ja-Hrkt,いしどりや,,,,
99,stops,stop_name,石鳥谷,en,Ishidoriya,,,,
100,stops,stop_name,石渕入口,ja-Hrkt,いしぶちいりぐち,,,,
101,stops,stop_name,石渕入口,en,Ishibuchi-iriguchi,,,,
102,stops,stop_name,泉田,ja-Hrkt,いずみだ,,,,
103,stops,stop_name,泉田,en,Izumida,,,,
104,stops,stop_name,伊勢堂,ja-Hrkt,いせどう,,,,
105,stops,stop_name,伊勢堂,en,Isedo,,,,
106,stops,stop_name,伊勢堂長根,ja-Hrkt,いせどうながね,,,,
107,stops,stop_name,伊勢堂長根,en,Isedo Nagane,,,,
108,stops,stop_name,板子石,ja-Hrkt,いたこいし,,,,
109,stops,stop_name,板子石,en,Itakoishi,,,,
110,stops,stop_name,板沢,ja-Hrkt,いたざわ,,,,
111,stops,stop_name,板沢,en,Itazawa,,,,
112,stops,stop_name,一ノ渡,ja-Hrkt,いちのわたり,,,,
113,stops,stop_name,一ノ渡,en,Ichinowatari,,,,
114,stops,stop_name,一の渡,ja-Hrkt,いちのわたり,,,,
115,stops,stop_name,一の渡,en,Ichinowatari,,,,
116,stops,stop_name,銀杏橋,ja-Hrkt,いちょうばし,,,,
117,stops,stop_name,銀杏橋,en,Icho-bashi,,,,
118,stops,stop_name,五日市,ja-Hrkt,いつかいち,,,,
119,stops,stop_name,五日市,en,Itsukaichi,,,,
120,stops,stop_name,一本木,ja-Hrkt,いっぽんぎ,,,,
121,stops,stop_name,一本木,en,Ippongi,,,,
122,stops,stop_name,一本杉,ja-Hrkt,いっぽんすぎ,,,,
123,stops,stop_name,一本杉,en,Ipponsugi,,,,
124,stops,stop_name,一本柳,ja-Hrkt,いっぽんやなぎ,,,,
125,stops,stop_name,一本柳,en,Ippon-yanagi,,,,
126,stops,stop_name,出川,ja-Hrkt,いでがわ,,,,
127,stops,stop_name,出川,en,Idegawa,,,,
128,stops,stop_name,いとく大館ショッピングセンター北口,ja-Hrkt,いとくおおだてしょっぴんぐせんたーきたぐち,,,,
129,stops,stop_name,いとく大館ショッピングセンター北口,en,Itoku-at-Odate North Entrance,,,,
130,stops,stop_name,いとく鷹巣ショッピングセンター前,ja-Hrkt,いとくたかのすしょっぴんぐせんたーまえ,,,,
131,stops,stop_name,いとく鷹巣ショッピングセンター前,en,Itoku-at-Takanosu,,,,
132,stops,stop_name,いとく能代北店,ja-Hrkt,いとくのしろきたてん,,,,
133,stops,stop_name,いとく能代北店,en,Itoku Noshiro North,,,,
134,stops,stop_name,いとく東店前,ja-Hrkt,いとくひがしてんまえ,,,,
135,stops,stop_name,いとく東店前,en,Itoku-Higashiten,,,,
136,stops,stop_name,いとく前,ja-Hrkt,いとくまえ,,,,
137,stops,stop_name,いとく前,en,Itoku-mae,,,,
138,stops,stop_name,今泉,ja-Hrkt,いまいずみ,,,,
139,stops,stop_name,今泉,en,Imaizumi,,,,
140,stops,stop_name,今泉新町,ja-Hrkt,いまいずみしんまち,,,,
141,stops,stop_name,今泉新町,en,Imaizumi-Shin-machi,,,,
142,stops,stop_name,岩沢,ja-Hrkt,いわさわ,,,,
143,stops,stop_name,岩沢,en,Iwasawa,,,,
144,stops,stop_name,岩瀬,ja-Hrkt,いわせ,,,,
145,stops,stop_name,岩瀬,en,Iwase,,,,
146,stops,stop_name,岩瀬大柳,ja-Hrkt,いわせおおやなぎ,,,,
147,stops,stop_name,岩瀬大柳,en,Iwase-Oyanagi,,,,
148,stops,stop_name,岩瀬橋袂,ja-Hrkt,いわせはしたもと,,,,
149,stops,stop_name,岩瀬橋袂,en,Iwase-Hashitamoto,,,,
150,stops,stop_name,岩瀬羽立,ja-Hrkt,いわせはだち,,,,
151,stops,stop_name,岩瀬羽立,en,Iwase Hadachi,,,,
152,stops,stop_name,岩野目,ja-Hrkt,いわのめ,,,,
153,stops,stop_name,岩野目,en,Iwanome,,,,
154,stops,stop_name,岩ノ目沢,ja-Hrkt,いわのめざわ,,,,
155,stops,stop_name,岩ノ目沢,en,Iwanomesawa,,,,
156,stops,stop_name,岩本,ja-Hrkt,いわもと,,,,
157,stops,stop_name,岩本,en,Iwamoto,,,,
158,stops,stop_name,岩脇入口,ja-Hrkt,いわわきいりぐち,,,,
159,stops,stop_name,岩脇入口,en,Iwawaki-iriguchi,,,,
160,stops,stop_name,インター入口,ja-Hrkt,いんたーいりぐち,,,,
161,stops,stop_name,インター入口,en,Interchange-iriguchi,,,,
162,stops,stop_name,薄井,ja-Hrkt,うすい,,,,
163,stops,stop_name,薄井,en,Usui,,,,
164,stops,stop_name,薄井沢,ja-Hrkt,うすいざわ,,,,
165,stops,stop_name,薄井沢,en,Usuizawa,,,,
166,stops,stop_name,内崎中柳,ja-Hrkt,うちざきなかやなぎ,,,,
167,stops,stop_name,内崎中柳,en,Uchizaki-Nakayanagi,,,,
168,stops,stop_name,内松原,ja-Hrkt,うちまつばら,,,,
169,stops,stop_name,内松原,en,Uchi-Matsubara,,,,
170,stops,stop_name,打当,ja-Hrkt,うっとう,,,,
171,stops,stop_name,打当,en,Utto,,,,
172,stops,stop_name,打当入口,ja-Hrkt,うっとういりぐち,,,,
173,stops,stop_name,打当入口,en,Utto-iriguchi,,,,
174,stops,stop_name,打当内,ja-Hrkt,うっとうない,,,,
175,stops,stop_name,打当内,en,Utto-nai,,,,
176,stops,stop_name,姥沢,ja-Hrkt,うばさわ,,,,
177,stops,stop_name,姥沢,en,Ubasawa,,,,
178,stops,stop_name,馬坂,ja-Hrkt,うまざか,,,,
179,stops,stop_name,馬坂,en,Umazaka,,,,
180,stops,stop_name,浦田,ja-Hrkt,うらた,,,,
181,stops,stop_name,浦田,en,Urata,,,,
182,stops,stop_name,浦田大渕,ja-Hrkt,うらたおおぶち,,,,
183,stops,stop_name,浦田大渕,en,Urata-Obuchi,,,,
184,stops,stop_name,浦田上岱,ja-Hrkt,うらたかみたい,,,,
185,stops,stop_name,浦田上岱,en,Urata-Kamitai,,,,
186,stops,stop_name,浦田神社前,ja-Hrkt,うらたじんじゃまえ,,,,
187,stops,stop_name,浦田神社前,en,Urata Shrine,,,,
188,stops,stop_name,上岱,ja-Hrkt,うわたい,,,,
189,stops,stop_name,上岱,en,Uwatai,,,,
190,stops,stop_name,永楽苑前,ja-Hrkt,えいらくえんまえ,,,,
191,stops,stop_name,永楽苑前,en,Eirakuen,,,,
192,stops,stop_name,永楽町,ja-Hrkt,えいらくちょう,,,,
193,stops,stop_name,永楽町,en,Eirakucho,,,,
194,stops,stop_name,駅前ステーション,ja-Hrkt,えきまえすてーしょん,,,,
195,stops,stop_name,駅前ステーション,en,Ekimae Bus Station,,,,
196,stops,stop_name,餌釣,ja-Hrkt,えつり,,,,
197,stops,stop_name,餌釣,en,Etsuri,,,,
198,stops,stop_name,扇田市川,ja-Hrkt,おうぎだいちかわ,,,,
199,stops,stop_name,扇田市川,en,Ogida-Ichikawa,,,,
200,stops,stop_name,扇田駅前,ja-Hrkt,おうぎだえきまえ,,,,
201,stops,stop_name,扇田駅前,en,Ogida Station,,,,
202,stops,stop_name,扇田川端,ja-Hrkt,おうぎだかわばた,,,,
203,stops,stop_name,扇田川端,en,Ogida-Kawabata,,,,
204,stops,stop_name,扇田庚申岱,ja-Hrkt,おうぎだこうしんたい,,,,
205,stops,stop_name,扇田庚申岱,en,Ogida-Koshintai,,,,
206,stops,stop_name,扇田小学校前,ja-Hrkt,おうぎだしょうがっこうまえ,,,,
207,stops,stop_name,扇田小学校前,en,Ogida ES,,,,
208,stops,stop_name,扇田新丁,ja-Hrkt,おうぎだしんちょう,,,,
209,stops,stop_name,扇田新丁,en,Ogida-Shincho,,,,
210,stops,stop_name,扇田新長岡,ja-Hrkt,おうぎだしんながおか,,,,
211,stops,stop_name,扇田新長岡,en,Ogida-Shin-Nagaoka,,,,
212,stops,stop_name,扇田新町,ja-Hrkt,おうぎだしんまち,,,,
213,stops,stop_name,扇田新町,en,Ogida-Shin-machi,,,,
214,stops,stop_name,扇田神明社前,ja-Hrkt,おうぎだしんめいしゃまえ,,,,
215,stops,stop_name,扇田神明社前,en,Ogida-Shimmei Shrine,,,,
216,stops,stop_name,扇田長岡下,ja-Hrkt,おうぎだながおかした,,,,
217,stops,stop_name,扇田長岡下,en,Ogida-Nagaoka-Shita,,,,
218,stops,stop_name,扇田仲町,ja-Hrkt,おうぎだなかまち,,,,
219,stops,stop_name,扇田仲町,en,Ogida-Nakamachi,,,,
220,stops,stop_name,扇田馬喰町,ja-Hrkt,おうぎだばくろまち,,,,
221,stops,stop_name,扇田馬喰町,en,Ogida-Bakurocho,,,,
222,stops,stop_name,扇田病院前,ja-Hrkt,おうぎだびょういんまえ,,,,
223,stops,stop_name,扇田病院前,en,Ogida Hospital,,,,
224,stops,stop_name,扇ノ間,ja-Hrkt,おうぎのま,,,,
